source_url,page_url,model,skill,mode,node_level,node_code,node_title,node_url,parent_code,parent_title,parent_url,level1_code,level1_title,level1_url,level2_code,level2_title,level2_url,level3_code,level3_title,level3_url,lineage,status,error_message
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9436,Diode芯片/二极管,https://i.gasgoo.com/supplier/boom/c-9436.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > Diode芯片/二极管,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9437,NTC电阻,https://i.gasgoo.com/supplier/boom/c-9437.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > NTC电阻,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9438,DBC/DCB基板,https://i.gasgoo.com/supplier/boom/c-9438.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > DBC/DCB基板,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9439,散热基板,https://i.gasgoo.com/supplier/boom/c-9439.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > 散热基板,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9440,陶瓷绝缘材料,https://i.gasgoo.com/supplier/boom/c-9440.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > 陶瓷绝缘材料,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9441,键合线,https://i.gasgoo.com/supplier/boom/c-9441.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > 键合线,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9442,硅凝胶,https://i.gasgoo.com/supplier/boom/c-9442.html,9432,IGBT,https://i.gasgoo.com/supplier/boom/c-9432.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > IGBT > 硅凝胶,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9443,电流传感器,https://i.gasgoo.com/supplier/boom/c-9443.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 电流传感器,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9444,薄膜电容/超级电容,https://i.gasgoo.com/supplier/boom/c-9444.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 薄膜电容/超级电容,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9445,箱体,https://i.gasgoo.com/supplier/boom/c-9445.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 箱体,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9446,箱盖,https://i.gasgoo.com/supplier/boom/c-9446.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 箱盖,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9447,高压接插件,https://i.gasgoo.com/supplier/boom/c-9447.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 高压接插件,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9448,低压接插件,https://i.gasgoo.com/supplier/boom/c-9448.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 低压接插件,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9449,散热底板,https://i.gasgoo.com/supplier/boom/c-9449.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9424,电机控制器,https://i.gasgoo.com/supplier/boom/c-9424.html,供应链分类 > 电驱动系统 > 电机控制器 > 散热底板,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,3,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9451,电机壳,https://i.gasgoo.com/supplier/boom/c-9451.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 电机壳,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9452,定子,https://i.gasgoo.com/supplier/boom/c-9452.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 定子,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9453,定子铁芯,https://i.gasgoo.com/supplier/boom/c-9453.html,9452,定子,https://i.gasgoo.com/supplier/boom/c-9452.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 定子 > 定子铁芯,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9455,定子绕组,https://i.gasgoo.com/supplier/boom/c-9455.html,9452,定子,https://i.gasgoo.com/supplier/boom/c-9452.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 定子 > 定子绕组,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9458,转子铁芯,https://i.gasgoo.com/supplier/boom/c-9458.html,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子 > 转子铁芯,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9460,永磁体,https://i.gasgoo.com/supplier/boom/c-9460.html,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子 > 永磁体,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9461,转子风叶,https://i.gasgoo.com/supplier/boom/c-9461.html,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子 > 转子风叶,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9462,端环,https://i.gasgoo.com/supplier/boom/c-9462.html,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子 > 端环,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9463,铝条,https://i.gasgoo.com/supplier/boom/c-9463.html,9457,转子,https://i.gasgoo.com/supplier/boom/c-9457.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 转子 > 铝条,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9464,电机轴,https://i.gasgoo.com/supplier/boom/c-9464.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 电机轴,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9465,端盖,https://i.gasgoo.com/supplier/boom/c-9465.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 端盖,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9466,电机轴承,https://i.gasgoo.com/supplier/boom/c-9466.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 电机轴承,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9468,定子,https://i.gasgoo.com/supplier/boom/c-9468.html,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器 > 定子,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9469,转子,https://i.gasgoo.com/supplier/boom/c-9469.html,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器 > 转子,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9470,绕线骨架,https://i.gasgoo.com/supplier/boom/c-9470.html,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器 > 绕线骨架,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9471,漆包线,https://i.gasgoo.com/supplier/boom/c-9471.html,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器 > 漆包线,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,5,9472,端子,https://i.gasgoo.com/supplier/boom/c-9472.html,9467,旋转变压器,https://i.gasgoo.com/supplier/boom/c-9467.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 旋转变压器 > 端子,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9473,温度传感器,https://i.gasgoo.com/supplier/boom/c-9473.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 温度传感器,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9474,电机油封,https://i.gasgoo.com/supplier/boom/c-9474.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9450,驱动电机,https://i.gasgoo.com/supplier/boom/c-9450.html,供应链分类 > 电驱动系统 > 驱动电机 > 电机油封,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,3,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9476,齿轮箱/壳体,https://i.gasgoo.com/supplier/boom/c-9476.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 齿轮箱/壳体,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9477,齿轮,https://i.gasgoo.com/supplier/boom/c-9477.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 齿轮,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9478,差速器,https://i.gasgoo.com/supplier/boom/c-9478.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 差速器,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9479,差速器轴承,https://i.gasgoo.com/supplier/boom/c-9479.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 差速器轴承,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9480,减速器轴,https://i.gasgoo.com/supplier/boom/c-9480.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 减速器轴,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,4,9481,传动轴密封,https://i.gasgoo.com/supplier/boom/c-9481.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9475,减速器,https://i.gasgoo.com/supplier/boom/c-9475.html,供应链分类 > 电驱动系统 > 减速器 > 传动轴密封,success,
https://i.gasgoo.com/supplier/boom/c-9423.html,https://i.gasgoo.com/supplier/boom/c-9423.html,gpt-5.4,web-access,full,3,9482,电压变换器DCDC,https://i.gasgoo.com/supplier/boom/c-9482.html,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,,供应链分类,,9423,电驱动系统,https://i.gasgoo.com/supplier/boom/c-9423.html,9482,电压变换器DCDC,https://i.gasgoo.com/supplier/boom/c-9482.html,供应链分类 > 电驱动系统 > 电压变换器DCDC,success,
